Fecha,Precipitacion_mm,Temperatura_C,Humedad_Relativa_%,Velocidad_Viento_m_s,Humedad_Suelo_Superficie_m3_m3,Humedad_Suelo_Raices_m3_m3,Radiacion_Solar_MJ_m2
2024-10-14,3.61,24.47,80.0,0.21,0.4031976064046224,0.4122517903645833,16.38
2024-10-15,7.11,24.01,83.04,0.32,0.42844200134277344,0.4113178253173828,11.62
2024-10-16,1.08,23.79,77.19,0.2,0.44031333923339844,0.41974639892578125,12.53
2024-10-17,3.77,24.5,79.59,0.38,0.4282004038492839,0.41982142130533856,19.05
2024-10-18,2.12,24.72,80.74,0.34,0.4302520751953125,0.41965993245442706,19.99
2024-10-19,1.67,24.67,81.88,0.65,0.4214833577473958,0.41762733459472656,18.74
2024-10-20,2.61,24.16,85.18,0.17,0.41724522908528644,0.4144611358642578,18.85
2024-10-21,9.59,23.58,86.08,0.52,0.4436969757080078,0.4186255137125651,15.89
2024-10-22,3.4,24.03,82.2,0.39,0.4512290954589844,0.4305604298909505,19.02
2024-10-23,1.36,24.36,79.75,0.25,0.4326038360595703,0.42963282267252606,19.43
2024-10-24,5.51,23.84,86.79,0.44,0.4383665720621745,0.426937739054362,10.7
2024-10-25,0.24,25.12,74.88,1.06,0.4352264404296875,0.4295005798339844,21.65
2024-10-26,0.8,24.7,77.69,1.25,0.4133758544921875,0.42317835489908856,19.45
2024-10-27,3.57,24.38,80.75,1.37,0.4177735646565755,0.41732152303059894,19.28
2024-10-28,0.71,24.82,79.44,0.66,0.40786997477213544,0.4128684997558594,17.36
2024-10-29,1.53,24.58,80.37,0.66,0.399875005086263,0.4081592559814453,15.16
2024-10-30,3.79,25.0,77.45,0.16,0.3988914489746094,0.403988520304362,17.66
2024-10-31,20.15,23.74,84.76,0.67,0.4622662862141927,0.438629150390625,14.05
2024-11-01,36.22,21.76,92.94,0.5,0.46543439229329425,0.45832188924153644,8.43
2024-11-02,24.21,21.64,92.06,0.45,0.46074994405110675,0.47107187906901044,9.4
2024-11-03,10.1,22.56,88.32,0.43,0.47714678446451825,0.4708455403645833,13.1
2024-11-04,5.69,21.98,91.99,0.8,0.4793192545572917,0.48018773396809894,7.51
2024-11-05,3.93,23.32,83.4,0.08,0.465850830078125,0.47130457560221356,17.67
2024-11-06,22.21,23.64,86.76,0.23,0.4722576141357422,0.4703013102213542,17.03
2024-11-07,29.34,23.06,86.59,0.14,0.43176841735839844,0.4485054016113281,14.95
2024-11-08,45.5,22.73,89.15,0.28,0.4727179209391276,0.4708741505940755,11.98
2024-11-09,17.53,21.75,93.0,0.56,0.479214350382487,0.47554588317871094,8.98
2024-11-10,1.55,21.85,85.86,0.65,0.40901947021484375,0.43863805135091144,13.31
2024-11-11,11.52,22.4,90.31,0.38,0.44893455505371094,0.4374351501464844,7.08
2024-11-12,10.36,22.51,88.92,0.26,0.467898686726888,0.45546722412109375,12.51
2024-11-13,26.44,22.2,90.4,0.3,0.47385088602701825,0.4817422231038411,11.6
2024-11-14,19.64,22.01,90.74,0.4,0.4708410898844401,0.47621599833170575,10.39
2024-11-15,4.99,22.74,87.07,0.34,0.4743417104085286,0.4772694905598958,16.27
2024-11-16,9.15,23.1,86.24,0.33,0.4614238739013672,0.47027587890625,17.68
2024-11-17,9.69,22.87,88.62,0.47,0.4540106455485026,0.46161969502766925,14.19
2024-11-18,1.03,23.26,80.0,0.56,0.4617500305175781,0.4663410186767578,19.96
2024-11-19,1.25,23.34,80.39,0.44,0.4439220428466797,0.4569549560546875,19.38
2024-11-20,4.08,22.75,88.11,0.36,0.4447313944498698,0.4491564432779948,14.57
2024-11-21,6.63,22.71,85.89,0.22,0.4569250742594401,0.4484456380208333,14.74
2024-11-22,12.74,22.63,91.21,0.21,0.47970008850097656,0.4658285776774089,10.56
2024-11-23,13.05,22.59,89.13,0.27,0.4477825164794922,0.4668102264404297,10.84
2024-11-24,7.57,23.36,85.32,0.14,0.4757232666015625,0.4691931406656901,15.41
2024-11-25,0.95,23.63,83.02,0.15,0.46030108133951825,0.4668019612630208,16.96
2024-11-26,11.5,23.68,88.04,0.08,0.4641265869140625,0.4663683573404948,10.95
2024-11-27,3.21,23.38,86.44,0.3,0.4290021260579427,0.45784568786621094,12.64
2024-11-28,11.27,23.6,86.89,0.14,0.46507708231608075,0.4556662241617839,16.3
2024-11-29,11.96,23.56,86.42,0.07,0.43566258748372394,0.46859486897786456,15.69
2024-11-30,2.5,24.17,81.78,0.46,0.450531005859375,0.4554595947265625,15.96
2024-12-01,0.68,24.16,81.65,1.04,0.4366448720296224,0.4479490915934245,18.71
2024-12-02,0.45,23.59,83.82,1.12,0.42374610900878906,0.439334233601888,18.14
2024-12-03,2.96,23.1,87.77,1.2,0.4217529296875,0.4321371714274089,15.82
2024-12-04,0.53,22.94,80.98,1.37,0.42195574442545575,0.4277960459391276,18.81
2024-12-05,2.06,22.22,84.66,1.37,0.41655731201171875,0.4225781758626302,17.22
2024-12-06,0.55,22.59,73.7,1.37,0.4096062978108724,0.418087641398112,20.87
2024-12-07,0.02,22.26,66.64,1.19,0.3897228240966797,0.4113318125406901,21.91
2024-12-08,0.27,22.51,73.74,1.36,0.3744455973307292,0.40398279825846356,19.84
2024-12-09,0.05,22.94,70.56,1.12,0.3628425598144531,0.3973560333251953,20.81
2024-12-10,0.08,22.26,76.55,1.32,0.35033289591471356,0.3905874888102214,19.9
2024-12-11,0.8,22.29,80.32,1.22,0.34078534444173175,0.3844420115152995,19.57
2024-12-12,2.53,21.99,85.88,1.57,0.34853871663411456,0.37964439392089844,17.52
2024-12-13,2.6,20.98,86.02,1.51,0.3583081563313802,0.37668100992838544,17.81
2024-12-14,3.94,21.17,85.56,1.18,0.37733713785807294,0.3746236165364583,18.22
2024-12-15,1.98,22.47,79.42,0.44,0.39164988199869794,0.3739134470621745,19.22
2024-12-16,1.17,23.53,75.73,0.33,0.38273048400878906,0.3727607727050781,18.81
2024-12-17,5.3,24.02,81.68,0.65,0.386440912882487,0.37125078837076825,16.69
2024-12-18,7.41,23.59,86.45,0.85,0.4331919352213542,0.3803863525390625,16.19
2024-12-19,3.97,23.7,84.06,0.94,0.43017323811848956,0.3923727671305339,17.29
2024-12-20,1.21,23.93,81.76,0.61,0.4111646016438802,0.3957786560058594,16.79
2024-12-21,8.3,23.96,84.49,0.28,0.43248875935872394,0.3981437683105469,14.46
2024-12-22,1.97,23.58,84.31,0.28,0.4316488901774089,0.4068400065104167,14.27
2024-12-23,5.04,23.09,82.61,0.81,0.43172581990559894,0.4094072977701823,13.86
2024-12-24,1.31,22.67,82.72,1.1,0.4341818491617839,0.41541481018066406,14.78
2024-12-25,1.06,22.67,81.34,1.03,0.41324742635091144,0.4130439758300781,18.92
2024-12-26,2.9,22.95,84.48,0.58,0.4105383555094401,0.40848223368326825,14.47
2024-12-27,8.44,22.92,89.4,0.29,0.4376729329427083,0.40966796875,10.54
2024-12-28,2.52,22.46,86.24,0.48,0.44975026448567706,0.42184702555338544,10.57
2024-12-29,1.07,22.67,80.95,0.69,0.4343128204345703,0.42359288533528644,17.35
2024-12-30,0.75,22.85,79.24,0.62,0.4213479359944661,0.4192689259847005,20.68
2024-12-31,1.26,22.95,79.9,0.63,0.4054724375406901,0.41318829854329425,17.77
2025-01-01,1.97,22.25,83.18,0.9,0.4024346669514974,0.4077917734781901,16.54
2025-01-02,4.87,22.05,87.04,1.1,0.4198455810546875,0.4055074055989583,14.7
2025-01-03,5.34,22.19,87.45,1.27,0.4347890218098958,0.4111639658610026,14.65
2025-01-04,16.18,22.06,91.65,0.95,0.4590606689453125,0.43445269266764325,9.65
2025-01-05,5.85,21.94,88.96,1.29,0.4656810760498047,0.44913482666015625,11.25
2025-01-06,1.3,22.61,83.24,1.2,0.4489428202311198,0.44478098551432294,17.55
2025-01-07,0.58,23.32,81.39,0.92,0.42895062764485675,0.43560345967610675,19.77
2025-01-08,0.07,22.53,76.89,1.2,0.4130503336588542,0.42638206481933594,20.55
2025-01-09,0.0,22.31,73.43,1.13,0.3955504099527995,0.4170602162679036,21.89
2025-01-10,0.01,22.03,65.97,0.96,0.37939198811848956,0.40769704182942706,22.83
2025-01-11,0.0,22.57,63.4,0.85,0.3638909657796224,0.3984947204589844,22.84
2025-01-12,0.04,21.88,67.52,1.04,0.34949620564778644,0.3897889455159505,22.02
2025-01-13,0.07,22.06,72.51,1.25,0.3374805450439453,0.3818626403808594,21.85
2025-01-14,0.01,22.12,67.7,1.5,0.324981689453125,0.37430254618326825,20.97
2025-01-15,0.26,21.96,80.23,1.61,0.3151601155598958,0.36750539143880206,17.27
2025-01-16,0.22,22.39,70.07,1.29,0.30785242716471356,0.36170196533203125,20.57
2025-01-17,0.38,21.71,73.52,1.22,0.29948997497558594,0.355685551961263,21.65
2025-01-18,0.01,22.21,69.33,1.23,0.29152552286783856,0.3499749501546224,21.4
2025-01-19,0.43,22.19,72.16,1.27,0.28319549560546875,0.34433746337890625,20.2
2025-01-20,0.08,22.24,72.82,1.4,0.2744592030843099,0.3390954335530599,21.18
2025-01-21,0.1,22.18,64.23,1.45,0.26505088806152344,0.3337516784667969,21.94
2025-01-22,0.19,22.55,67.15,1.26,0.25562604268391925,0.3283774058024089,21.91
2025-01-23,0.07,21.99,70.77,1.44,0.24941698710123697,0.32360267639160156,21.54
2025-01-24,0.35,23.07,68.38,1.1,0.24251429239908853,0.3190472920735677,21.16
2025-01-25,0.11,22.3,68.96,1.58,0.23877716064453125,0.3149267832438151,21.38
2025-01-26,0.01,22.81,63.38,1.5,0.2311115264892578,0.3107032775878906,23.06
2025-01-27,0.57,22.23,74.26,1.27,0.22515360514322916,0.3065967559814453,21.62
2025-01-28,3.91,23.96,74.59,1.11,0.2335821787516276,0.3034248352050781,19.46
2025-01-29,0.78,23.33,76.56,1.27,0.2605050404866536,0.3014119466145833,15.31
2025-01-30,1.82,22.73,75.96,1.56,0.2571849822998047,0.2995134989420573,18.79
2025-01-31,1.66,22.95,75.44,1.7,0.27793439229329425,0.2975959777832031,19.42
2025-02-01,0.21,22.44,69.69,1.46,0.26614634195963544,0.2953376770019531,22.07
2025-02-02,0.53,22.51,72.05,1.72,0.2573833465576172,0.29279836018880206,21.31
2025-02-03,0.1,21.98,67.14,1.58,0.24866422017415366,0.29037030537923175,22.88
2025-02-04,1.19,21.72,74.39,1.53,0.24134508768717447,0.2878532409667969,21.73
2025-02-05,4.24,21.78,79.36,1.69,0.26837793986002606,0.2861137390136719,17.46
2025-02-06,2.8,21.89,75.92,1.59,0.2835528055826823,0.28508758544921875,19.91
2025-02-07,1.16,22.07,74.19,1.54,0.2903887430826823,0.2839527130126953,20.69
2025-02-08,3.19,21.74,75.67,1.49,0.2905998229980469,0.2827688852945964,17.09
2025-02-09,10.63,22.03,82.77,1.59,0.3740075429280599,0.28635533650716144,16.37
2025-02-10,5.67,21.78,79.14,1.63,0.39242808024088544,0.2990182240804036,19.41
2025-02-11,7.3,21.67,79.57,1.66,0.4068158467610677,0.3145739237467448,17.9
2025-02-12,4.97,21.38,79.81,1.39,0.4072558085123698,0.32957204182942706,10.67
2025-02-13,2.45,21.31,78.7,1.27,0.3905646006266276,0.3378957112630208,17.42
2025-02-14,6.52,22.03,80.68,1.52,0.4060783386230469,0.34384600321451825,17.08
2025-02-15,0.89,21.74,72.51,1.47,0.3925660451253255,0.35091400146484375,22.31
2025-02-16,1.2,22.17,71.29,1.04,0.36822509765625,0.34946950276692706,22.44
2025-02-17,2.24,22.89,74.32,0.99,0.36147816975911456,0.34686724344889325,18.96
2025-02-18,5.5,22.32,81.31,1.43,0.3737366994222005,0.3456350962320964,16.77
2025-02-19,6.67,23.65,75.53,0.88,0.39042218526204425,0.34883880615234375,21.53
2025-02-20,6.21,24.09,76.53,1.1,0.40522130330403644,0.361968994140625,20.18
2025-02-21,3.32,23.53,78.93,1.13,0.40227381388346356,0.3702780405680339,15.31
2025-02-22,6.91,22.4,81.39,1.69,0.41415659586588544,0.3785686492919922,16.53
2025-02-23,6.55,22.18,81.7,1.46,0.41811561584472656,0.3868834177652995,16.2
2025-02-24,6.25,23.44,78.27,0.72,0.41582806905110675,0.3918170928955078,17.04
2025-02-25,5.26,24.33,78.81,0.29,0.4067433675130208,0.4033069610595703,17.35
2025-02-26,8.29,23.61,86.26,0.35,0.4156901041666667,0.3990968068440755,13.6
2025-02-27,3.68,24.24,76.93,1.15,0.4341023763020833,0.4054037729899089,20.84
2025-02-28,1.08,23.1,72.32,1.24,0.4125569661458333,0.3969268798828125,20.75
2025-03-01,1.36,23.38,77.7,1.12,0.3992786407470703,0.38956324259440106,20.51
2025-03-02,3.32,23.49,79.98,0.94,0.3984063466389974,0.38445472717285156,14.25
2025-03-03,2.14,23.52,77.03,0.72,0.3979326883951823,0.382443110148112,17.6
2025-03-04,4.48,23.14,78.17,1.19,0.40441131591796875,0.38115692138671875,21.09
2025-03-05,1.35,23.82,73.81,0.82,0.39717547098795575,0.3807182312011719,20.53
2025-03-06,2.06,24.04,76.25,0.86,0.38700103759765625,0.3772392272949219,19.22
2025-03-07,4.02,23.48,79.81,1.04,0.3896795908610026,0.3741156260172526,18.53
2025-03-08,2.57,23.43,73.49,1.35,0.3985544840494792,0.3740590413411458,23.68
2025-03-09,0.18,23.94,66.19,1.19,0.3733603159586589,0.3703498840332031,24.47
2025-03-10,0.1,24.17,63.88,0.85,0.3499457041422526,0.36376698811848956,25.33
2025-03-11,0.39,24.37,65.93,0.72,0.3305219014485677,0.3566163380940755,24.57
2025-03-12,0.58,24.63,69.69,0.52,0.3179117838541667,0.3500874837239583,23.68
2025-03-13,1.11,23.96,74.15,1.21,0.309051513671875,0.3441149393717448,23.65
2025-03-14,1.63,24.01,73.14,0.99,0.3061949412027995,0.33899561564127606,20.43
2025-03-15,3.17,23.95,74.07,0.85,0.3203360239664714,0.3354943593343099,14.9
2025-03-16,1.28,24.87,69.89,0.55,0.32473182678222656,0.33302942911783856,20.99
2025-03-17,10.55,23.84,85.35,1.15,0.3850727081298828,0.33316993713378906,16.75
2025-03-18,5.44,23.15,84.66,1.14,0.40546417236328125,0.3437296549479167,17.32
2025-03-19,7.05,22.42,86.62,1.31,0.413546880086263,0.3535912831624349,13.72
2025-03-20,3.47,22.9,83.92,1.05,0.4168230692545573,0.36695607503255206,15.62
2025-03-21,20.92,23.65,87.03,1.01,0.43437957763671875,0.39629364013671875,15.16
2025-03-22,2.35,23.87,78.34,1.46,0.4382362365722656,0.4089622497558594,18.59
2025-03-23,1.15,23.43,73.62,1.57,0.41353797912597656,0.40024566650390625,23.36
2025-03-24,1.45,23.54,71.89,1.4,0.3987159729003906,0.3916676839192708,24.27
2025-03-25,2.77,23.39,77.8,1.21,0.38478660583496094,0.3841819763183594,21.14
2025-03-26,8.5,24.86,75.09,0.92,0.40653038024902344,0.3822790781656901,20.71
2025-03-27,10.53,23.74,79.38,1.14,0.42949867248535156,0.4032096862792969,18.48
2025-03-28,11.92,23.24,80.43,1.45,0.4289995829264323,0.4127820332845052,16.14
2025-03-29,8.77,23.09,82.75,1.28,0.40942637125651044,0.4009234110514323,14.19
2025-03-30,7.99,22.8,83.23,1.34,0.4407246907552083,0.4099572499593099,15.51
2025-03-31,10.05,23.11,81.92,0.88,0.43779945373535156,0.4165960947672526,17.08
2025-04-01,12.76,23.0,86.8,1.09,0.4329973856608073,0.4088999430338542,13.94
2025-04-02,12.4,23.14,83.53,1.29,0.4601427714029948,0.431118647257487,17.64
2025-04-03,46.6,22.61,89.95,1.36,0.4582653045654297,0.4424756368001302,10.99
2025-04-04,6.4,21.98,81.95,1.58,0.46868451436360675,0.4584674835205078,13.97
2025-04-05,8.84,22.15,82.42,1.39,0.46454493204752606,0.45729509989420575,17.39
2025-04-06,12.94,22.95,84.49,1.07,0.45401891072591144,0.4560476938883464,16.97
2025-04-07,40.82,23.61,84.83,0.43,0.4509347279866536,0.45232264200846356,19.09
2025-04-08,34.4,23.83,84.91,0.57,0.4604498545328776,0.44512494405110675,18.12
2025-04-09,43.83,23.62,84.3,0.44,0.4655221303304036,0.45604387919108075,17.88
2025-04-10,16.44,23.1,87.8,0.25,0.4588998158772786,0.460269292195638,12.79
2025-04-11,4.97,23.46,88.5,0.34,0.4655011494954427,0.4572302500406901,13.83
2025-04-12,7.29,23.91,86.0,0.27,0.4650535583496094,0.4540551503499349,19.93
2025-04-13,12.62,23.62,81.56,0.31,0.4689013163248698,0.4750836690266927,23.39
2025-04-14,1.05,24.15,79.66,1.35,0.4545739491780599,0.4621194203694661,23.09
2025-04-15,0.13,23.55,76.62,1.39,0.4304097493489583,0.44746653238932294,23.89
2025-04-16,1.18,23.96,79.61,1.05,0.4157034556070964,0.4346001942952474,23.1
2025-04-17,4.03,24.3,83.08,1.09,0.4186573028564453,0.4257520039876302,19.96
2025-04-18,9.42,23.55,86.18,1.25,0.44598134358723956,0.42743810017903644,18.27
2025-04-19,19.46,22.92,88.8,1.32,0.44494056701660156,0.44748369852701825,10.68
2025-04-20,19.41,22.49,90.42,1.42,0.4620672861735026,0.45666058858235675,13.39
2025-04-21,41.96,22.39,86.62,1.25,0.46408653259277344,0.4627691904703776,12.46
2025-04-22,28.25,21.93,90.48,0.95,0.4688097635904948,0.4587777455647786,12.8
2025-04-23,51.12,21.82,91.22,0.79,0.47562408447265625,0.4660778045654297,16.24
2025-04-24,36.41,22.46,87.45,0.61,0.4543018341064453,0.47433725992838544,20.02
2025-04-25,28.04,22.86,86.45,0.81,0.45802752176920575,0.474429448445638,18.8
2025-04-26,10.13,23.04,86.35,0.55,0.4643516540527344,0.4656696319580078,15.46
2025-04-27,14.58,23.2,88.34,0.73,0.4719441731770833,0.4734477996826172,14.69
2025-04-28,4.8,22.5,87.54,1.15,0.4597148895263672,0.4635906219482422,10.55
2025-04-29,14.81,23.3,86.18,0.75,0.461489995320638,0.4629567464192708,14.61
2025-04-30,30.11,23.16,86.5,0.62,0.4724477132161458,0.4759744008382161,14.58
2025-05-01,4.92,23.54,84.78,0.22,0.471096674601237,0.4698060353597005,15.1
2025-05-02,6.56,23.47,85.55,0.21,0.4688498179117839,0.46630287170410156,14.69
2025-05-03,19.5,23.44,87.77,0.12,0.475830078125,0.48035113016764325,15.0
2025-05-04,10.94,23.82,84.36,0.16,0.45568275451660156,0.46798960367838544,16.27
2025-05-05,27.72,23.16,88.48,0.07,0.4589118957519531,0.4769744873046875,11.76
2025-05-06,23.47,22.47,90.75,0.05,0.4773235321044922,0.48110071818033856,9.78
2025-05-07,33.51,22.92,91.22,0.2,0.4743798573811849,0.4675343831380208,15.65
2025-05-08,16.49,23.15,87.02,0.07,0.46650250752766925,0.46875953674316406,14.25
2025-05-09,11.3,23.67,83.51,0.42,0.48164113362630206,0.4823691050211589,18.05
2025-05-10,3.02,24.32,84.53,0.84,0.4670632680257161,0.474331537882487,17.71
2025-05-11,5.66,24.79,82.57,0.56,0.4637457529703776,0.4653441111246745,19.12
2025-05-12,2.71,24.82,79.01,1.11,0.45900408426920575,0.4632422129313151,22.15
2025-05-13,1.95,24.17,81.23,1.31,0.4426104227701823,0.4526685078938802,22.52
2025-05-14,7.24,24.24,84.86,0.6,0.45365269978841144,0.44824473063151044,19.29
2025-05-15,14.76,23.48,90.54,0.05,0.46993064880371094,0.46559778849283856,11.43
2025-05-16,30.11,23.05,90.13,0.11,0.4601186116536458,0.4708029429117839,9.48
2025-05-17,12.64,23.01,87.27,0.04,0.48335901896158856,0.4774481455485026,13.97
2025-05-18,15.49,23.09,86.21,0.23,0.47027333577473956,0.4808921813964844,18.2
2025-05-19,9.86,23.82,85.56,0.25,0.47324244181315106,0.47223854064941406,16.21
2025-05-20,4.48,23.98,83.62,0.37,0.46991729736328125,0.4721291859944661,13.45
2025-05-21,7.98,24.2,84.42,0.21,0.47426605224609375,0.4716504414876302,16.43
2025-05-22,8.52,23.92,86.3,0.73,0.4421857198079427,0.4601980845133464,17.82
2025-05-23,0.26,24.04,77.78,1.21,0.44338544209798175,0.45032501220703125,21.48
2025-05-24,0.66,23.85,80.42,1.35,0.4243431091308594,0.4399267832438151,21.04
2025-05-25,0.09,24.03,75.8,1.22,0.40965906778971356,0.4305000305175781,20.39
2025-05-26,2.59,23.9,81.0,1.04,0.3994922637939453,0.4217662811279297,19.77
2025-05-27,4.79,23.84,86.15,0.81,0.421780268351237,0.4176928202311198,14.45
2025-05-28,0.76,24.03,76.41,1.01,0.42376073201497394,0.418487548828125,15.6
2025-05-29,1.03,23.53,80.78,0.96,0.41050465901692706,0.4155324300130208,19.61
2025-05-30,2.94,24.4,83.32,0.82,0.4074929555257161,0.4113470713297526,19.38
2025-05-31,2.94,24.78,83.21,0.11,0.41399256388346356,0.4090277353922526,13.21
2025-06-01,0.23,24.6,77.35,0.42,0.4128367106119792,0.4091237386067708,17.08
2025-06-02,4.5,24.95,80.65,0.31,0.3998495737711589,0.40554364522298175,20.48
2025-06-03,1.73,24.77,77.08,0.67,0.4169413248697917,0.40557289123535156,18.72
2025-06-04,2.71,23.34,83.11,1.08,0.4114430745442708,0.4049523671468099,18.58
2025-06-05,11.72,23.79,86.19,0.63,0.4297351837158203,0.4074503580729167,13.59
2025-06-06,8.03,23.62,86.83,0.62,0.45808982849121094,0.43468666076660156,12.98
2025-06-07,2.61,23.91,83.8,0.49,0.448391596476237,0.4390513102213542,14.5
2025-06-08,1.82,24.09,80.19,0.89,0.4376017252604167,0.4353555043538411,19.12
2025-06-09,0.39,24.17,77.51,0.88,0.4248116811116536,0.42909495035807294,19.14
2025-06-10,2.75,23.96,82.59,0.8,0.41843287150065106,0.4226563771565755,16.43
2025-06-11,7.44,23.57,84.95,0.67,0.429293950398763,0.4204902648925781,14.31
2025-06-12,6.74,23.16,88.58,0.84,0.4521478017171224,0.4309864044189453,12.42
2025-06-13,17.2,22.78,90.25,0.19,0.45424652099609375,0.4410349527994792,10.82
2025-06-14,38.04,22.1,89.38,0.22,0.4686145782470703,0.4713605244954427,8.01
2025-06-15,6.02,22.56,87.3,0.95,0.47647666931152344,0.47495587666829425,16.21
2025-06-16,4.61,22.94,85.91,1.22,0.4686228434244792,0.47000567118326825,17.94
2025-06-17,1.29,23.35,82.29,0.75,0.4586168924967448,0.4645894368489583,21.24
2025-06-18,3.39,23.44,84.58,1.02,0.4490375518798828,0.4558849334716797,18.17
2025-06-19,1.19,23.58,80.81,1.33,0.4432716369628906,0.4503803253173828,18.9
2025-06-20,0.53,23.86,78.87,1.05,0.4334526062011719,0.4436187744140625,15.05
2025-06-21,2.35,23.37,84.87,1.17,0.42506663004557294,0.43685022989908856,15.73
2025-06-22,5.76,22.61,91.68,0.93,0.4435304005940755,0.4350121815999349,8.01
2025-06-23,3.39,22.96,86.53,0.83,0.4550946553548177,0.4444281260172526,17.47
2025-06-24,2.68,23.67,83.4,0.54,0.4405371348063151,0.4423046112060547,19.39
2025-06-25,4.92,24.25,80.8,0.46,0.4396966298421224,0.43831125895182294,18.09
2025-06-26,3.97,23.8,82.39,0.88,0.45047632853190106,0.4426892598470052,20.53
2025-06-27,1.22,23.65,77.5,1.3,0.4376405080159505,0.4396355946858724,21.87
2025-06-28,3.93,23.07,83.28,1.13,0.4272276560465495,0.4328867594401042,20.22
2025-06-29,3.89,23.55,83.22,1.07,0.4357617696126302,0.4310302734375,18.65
2025-06-30,2.46,23.51,82.23,1.06,0.42947133382161456,0.43017323811848956,15.46
2025-07-01,0.41,23.22,80.96,1.4,0.42328325907389325,0.427548090616862,19.66
2025-07-02,1.05,23.23,81.22,0.77,0.4073111216227214,0.42133649190266925,20.2
2025-07-03,5.22,24.5,82.42,0.5,0.41607093811035156,0.41634178161621094,18.46
2025-07-04,0.58,23.78,82.73,0.27,0.41753578186035156,0.41620127360026044,13.73
2025-07-05,0.84,23.79,79.01,0.1,0.4069080352783203,0.41362253824869794,13.76
2025-07-06,0.17,24.27,67.64,0.41,0.39701207478841144,0.40931955973307294,18.87
2025-07-07,0.0,23.84,68.35,1.28,0.3798166910807292,0.4025885264078776,23.03
2025-07-08,0.61,22.76,80.24,1.01,0.36333147684733075,0.3943824768066406,20.55
2025-07-09,2.54,24.08,81.15,0.79,0.36753273010253906,0.3883196512858073,16.21
2025-07-10,1.23,23.59,81.65,1.02,0.3678747812906901,0.3843835194905599,18.86
2025-07-11,0.86,24.19,76.94,0.82,0.3623676300048828,0.3800862630208333,18.62
2025-07-12,4.78,24.0,81.98,0.61,0.3711973826090495,0.3763593037923177,14.21
2025-07-13,2.34,23.66,75.84,0.86,0.3979880015055339,0.3777764638264974,13.55
2025-07-14,0.15,24.0,71.82,1.14,0.3802197774251302,0.37746556599934894,21.7
2025-07-15,0.17,23.73,76.2,0.97,0.3572832743326823,0.37267430623372394,22.93
2025-07-16,0.31,24.45,74.19,1.15,0.340057373046875,0.36710357666015625,22.19
2025-07-17,1.06,24.07,73.51,1.21,0.3262653350830078,0.36121686299641925,22.24
2025-07-18,2.62,24.51,69.54,1.3,0.34042612711588544,0.3562781016031901,20.95
2025-07-19,2.22,24.14,74.94,1.35,0.3302923838297526,0.3519439697265625,19.7
2025-07-20,6.96,24.39,79.39,1.02,0.36950111389160156,0.349911371866862,20.06
2025-07-21,2.49,24.66,75.95,1.1,0.3799120585123698,0.3526191711425781,18.3
2025-07-22,0.04,24.42,69.42,1.18,0.3654460906982422,0.3534069061279297,17.21
2025-07-23,1.98,24.83,73.95,0.67,0.34971173604329425,0.3509330749511719,18.3
2025-07-24,8.34,24.82,80.72,0.54,0.3640174865722656,0.3492012023925781,16.43
2025-07-25,8.11,24.18,82.26,0.91,0.4094708760579427,0.3591594696044922,18.42
2025-07-26,9.46,23.43,86.3,1.17,0.42507298787434894,0.3828023274739583,14.94
2025-07-27,5.11,24.0,80.77,0.61,0.42798296610514325,0.403378168741862,14.69
2025-07-28,0.03,25.68,66.29,0.41,0.4093208312988281,0.4015007019042969,20.67
2025-07-29,1.45,25.19,70.97,0.84,0.38775634765625,0.3931376139322917,21.26
2025-07-30,1.29,26.07,59.74,0.83,0.3838342030843099,0.38643646240234375,22.88
2025-07-31,1.94,23.71,76.13,1.14,0.36818885803222656,0.3795000712076823,20.37
2025-08-01,2.18,24.74,77.19,0.98,0.3694922129313151,0.37448374430338544,19.88
2025-08-02,1.29,24.71,74.25,1.06,0.3695818583170573,0.3705221811930339,19.78
2025-08-03,0.24,26.05,67.02,0.28,0.3550345102945964,0.3658974965413411,18.79
2025-08-04,1.62,25.01,68.45,0.5,0.3444099426269531,0.3608175913492839,21.03
2025-08-05,2.71,24.82,71.39,0.9,0.34276262919108075,0.3562215169270833,21.12
2025-08-06,3.06,24.34,73.36,1.19,0.3581765492757161,0.353000005086263,18.94
2025-08-07,1.06,24.58,69.71,1.35,0.3527882893880208,0.3504403432210286,22.93
2025-08-08,2.77,24.51,68.05,0.63,0.34151967366536456,0.3466256459554036,20.0
2025-08-09,2.15,24.23,76.08,0.51,0.3614660898844401,0.3447761535644531,17.43
2025-08-10,2.65,23.82,77.31,0.35,0.35558319091796875,0.343502680460612,12.17
2025-08-11,4.84,24.8,72.3,0.41,0.3763662974039714,0.34423065185546875,18.52
2025-08-12,0.37,25.54,62.93,0.85,0.37143516540527344,0.345608393351237,23.39
2025-08-13,0.21,25.27,62.88,1.36,0.344607671101888,0.3424396514892578,21.45
2025-08-14,1.41,24.83,66.42,1.19,0.3259900410970052,0.3380317687988281,20.75
2025-08-15,3.69,24.64,72.28,0.54,0.32739830017089844,0.33433278401692706,19.47
2025-08-16,38.6,22.52,90.67,0.62,0.43951161702473956,0.4002399444580078,10.75
2025-08-17,5.93,23.02,83.88,0.56,0.44869232177734375,0.4254144032796224,15.32
2025-08-18,9.55,23.17,85.31,0.17,0.4551531473795573,0.432162602742513,15.01
